class_name,sample_id,sample_path,label,point_count,object_score,topk_score,score_mean,score_p95,score_max,gt_point_count,gt_point_ratio,gt_score_mean,background_score_mean,point_score_path
cup0,cup0_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup0/test/cup0_positive7.pcd,0,16384,0.005475,0.005475,0.000821,0.001943,0.005475,0,0.0,,0.000821,experiments/P5_pasdf_scores/full_40cls/cup0/points/cup0_positive7.npz
cup0,cup0_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup0/test/cup0_bulge3.pcd,1,16384,0.117029,0.117029,0.010205,0.049476,0.117029,460,0.028076,0.049601,0.009067,experiments/P5_pasdf_scores/full_40cls/cup0/points/cup0_bulge3.npz
cup0,cup0_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup0/test/cup0_positive1.pcd,0,16384,0.007083,0.007083,0.000425,0.001134,0.007083,0,0.0,,0.000425,experiments/P5_pasdf_scores/full_40cls/cup0/points/cup0_positive1.npz
cup1,cup1_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge3.pcd,1,16384,0.024129,0.024129,0.000697,0.001509,0.024129,182,0.011108,0.008257,0.000612,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge3.npz
cup1,cup1_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity0.pcd,1,16384,0.036249,0.036249,0.001826,0.002929,0.036249,576,0.035156,0.009114,0.001561,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity0.npz
cup1,cup1_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge6.pcd,1,16384,0.167431,0.167431,0.009089,0.087189,0.167431,823,0.050232,0.008841,0.009103,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge6.npz
cup1,cup1_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity4.pcd,1,16384,0.014727,0.014727,0.000889,0.00197,0.014727,166,0.010132,0.005073,0.000846,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity4.npz
cup1,cup1_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity3.pcd,1,16384,0.018084,0.018084,0.001166,0.002469,0.018084,88,0.005371,0.007897,0.001129,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity3.npz
cup1,cup1_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge2.pcd,1,16384,0.061479,0.061479,0.002494,0.004974,0.061479,488,0.029785,0.02608,0.00177,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge2.npz
cup1,cup1_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive14.pcd,0,16384,0.007536,0.007536,0.001164,0.002341,0.007536,0,0.0,,0.001164,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive14.npz
cup1,cup1_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive2.pcd,0,16384,0.019339,0.019339,0.002705,0.014396,0.019339,0,0.0,,0.002705,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive2.npz
cup1,cup1_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive12.pcd,0,16384,0.166557,0.166557,0.008073,0.084489,0.166557,0,0.0,,0.008073,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive12.npz
cup1,cup1_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive9.pcd,0,16384,0.006268,0.006268,0.001386,0.002359,0.006268,0,0.0,,0.001386,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive9.npz
cup1,cup1_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity6.pcd,1,16384,0.048539,0.048539,0.001621,0.002751,0.048539,534,0.032593,0.008718,0.001382,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity6.npz
cup1,cup1_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive6.pcd,0,16384,0.167,0.167,0.008373,0.074254,0.167,0,0.0,,0.008373,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive6.npz
cup1,cup1_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive13.pcd,0,16384,0.009477,0.009477,0.001374,0.002407,0.009477,0,0.0,,0.001374,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive13.npz
cup1,cup1_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge4.pcd,1,16384,0.02323,0.02323,0.00078,0.001615,0.02323,162,0.009888,0.007094,0.000717,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge4.npz
cup1,cup1_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge1.pcd,1,16384,0.035837,0.035837,0.001784,0.003062,0.035837,643,0.039246,0.013522,0.001304,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge1.npz
cup1,cup1_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive8.pcd,0,16384,0.007807,0.007807,0.000977,0.001982,0.007807,0,0.0,,0.000977,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive8.npz
cup1,cup1_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive5.pcd,0,16384,0.166344,0.166344,0.008207,0.088068,0.166344,0,0.0,,0.008207,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive5.npz
cup1,cup1_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge0.pcd,1,16384,0.166175,0.166175,0.008968,0.07634,0.166175,704,0.042969,0.013766,0.008752,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge0.npz
cup1,cup1_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity5.pcd,1,16384,0.166881,0.166881,0.008802,0.09049,0.166881,267,0.016296,0.009825,0.008785,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity5.npz
cup1,cup1_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive0.pcd,0,16384,0.166687,0.166687,0.008158,0.066368,0.166687,0,0.0,,0.008158,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive0.npz
cup1,cup1_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive10.pcd,0,16384,0.006543,0.006543,0.001129,0.002427,0.006543,0,0.0,,0.001129,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive10.npz
cup1,cup1_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive7.pcd,0,16384,0.009946,0.009946,0.001564,0.002704,0.009946,0,0.0,,0.001564,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive7.npz
cup1,cup1_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive1.pcd,0,16384,0.015996,0.015996,0.001709,0.003973,0.015996,0,0.0,,0.001709,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive1.npz
cup1,cup1_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive3.pcd,0,16384,0.004979,0.004979,0.000599,0.001351,0.004979,0,0.0,,0.000599,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive3.npz
cup1,cup1_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive4.pcd,0,16384,0.006328,0.006328,0.000692,0.001486,0.006328,0,0.0,,0.000692,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive4.npz
cup1,cup1_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity1.pcd,1,16384,0.039966,0.039966,0.001203,0.002082,0.039966,380,0.023193,0.010884,0.000973,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity1.npz
cup1,cup1_positive11,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_positive11.pcd,0,16384,0.006469,0.006469,0.000816,0.001913,0.006469,0,0.0,,0.000816,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_positive11.npz
cup1,cup1_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_concavity2.pcd,1,16384,0.062263,0.062263,0.002091,0.003416,0.062263,760,0.046387,0.015979,0.001415,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_concavity2.npz
cup1,cup1_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/cup1/test/cup1_bulge5.pcd,1,16384,0.165576,0.165576,0.008489,0.084683,0.165576,399,0.024353,0.01189,0.008404,experiments/P5_pasdf_scores/full_40cls/cup1/points/cup1_bulge5.npz
eraser0,eraser0_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge2.pcd,1,16384,0.039596,0.039596,0.001047,0.001894,0.039596,681,0.041565,0.012805,0.000537,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge2.npz
eraser0,eraser0_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge1.pcd,1,16384,0.066904,0.066904,0.00771,0.042287,0.066904,663,0.040466,0.010537,0.007591,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge1.npz
eraser0,eraser0_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity2.pcd,1,16384,0.064151,0.064151,0.001545,0.00241,0.064151,925,0.056458,0.015309,0.000722,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity2.npz
eraser0,eraser0_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge0.pcd,1,16384,0.028338,0.028338,0.00117,0.001687,0.028338,471,0.028748,0.015509,0.000745,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge0.npz
eraser0,eraser0_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity4.pcd,1,16384,0.072486,0.072486,0.006567,0.035287,0.072486,420,0.025635,0.029885,0.005954,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity4.npz
eraser0,eraser0_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge6.pcd,1,16384,0.040105,0.040105,0.001641,0.008293,0.040105,1136,0.069336,0.017849,0.000433,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge6.npz
eraser0,eraser0_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive14.pcd,0,16384,0.003292,0.003292,0.000397,0.001033,0.003292,0,0.0,,0.000397,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive14.npz
eraser0,eraser0_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity6.pcd,1,16384,0.035437,0.035437,0.000751,0.001437,0.035437,390,0.023804,0.009864,0.000529,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity6.npz
eraser0,eraser0_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive1.pcd,0,16384,0.003297,0.003297,0.00074,0.001459,0.003297,0,0.0,,0.00074,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive1.npz
eraser0,eraser0_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive6.pcd,0,16384,0.056781,0.056781,0.005911,0.032688,0.056781,0,0.0,,0.005911,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive6.npz
eraser0,eraser0_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive4.pcd,0,16384,0.003635,0.003635,0.000504,0.001141,0.003635,0,0.0,,0.000504,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive4.npz
eraser0,eraser0_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity5.pcd,1,16384,0.056636,0.056636,0.001547,0.002922,0.056636,565,0.034485,0.016629,0.001009,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity5.npz
eraser0,eraser0_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive8.pcd,0,16384,0.003127,0.003127,0.000446,0.001141,0.003127,0,0.0,,0.000446,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive8.npz
eraser0,eraser0_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive5.pcd,0,16384,0.003043,0.003043,0.000331,0.000859,0.003043,0,0.0,,0.000331,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive5.npz
eraser0,eraser0_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive3.pcd,0,16384,0.004543,0.004543,0.001096,0.002063,0.004543,0,0.0,,0.001096,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive3.npz
eraser0,eraser0_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge5.pcd,1,16384,0.04818,0.04818,0.001723,0.009036,0.04818,1204,0.073486,0.017685,0.000457,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge5.npz
eraser0,eraser0_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive12.pcd,0,16384,0.004144,0.004144,0.000782,0.001374,0.004144,0,0.0,,0.000782,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive12.npz
eraser0,eraser0_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity1.pcd,1,16384,0.049247,0.049247,0.001089,0.0018,0.049247,683,0.041687,0.015141,0.000478,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity1.npz
eraser0,eraser0_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive7.pcd,0,16384,0.003195,0.003195,0.000436,0.001045,0.003195,0,0.0,,0.000436,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive7.npz
eraser0,eraser0_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity3.pcd,1,16384,0.026807,0.026807,0.000679,0.001368,0.026807,364,0.022217,0.010339,0.000459,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity3.npz
eraser0,eraser0_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge4.pcd,1,16384,0.033661,0.033661,0.000941,0.001981,0.033661,739,0.045105,0.010815,0.000474,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge4.npz
eraser0,eraser0_positive11,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive11.pcd,0,16384,0.062634,0.062634,0.006284,0.035543,0.062634,0,0.0,,0.006284,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive11.npz
eraser0,eraser0_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive9.pcd,0,16384,0.004907,0.004907,0.000701,0.001403,0.004907,0,0.0,,0.000701,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive9.npz
eraser0,eraser0_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_bulge3.pcd,1,16384,0.032925,0.032925,0.00163,0.002479,0.032925,606,0.036987,0.013471,0.001175,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_bulge3.npz
eraser0,eraser0_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive10.pcd,0,16384,0.003557,0.003557,0.000418,0.001088,0.003557,0,0.0,,0.000418,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive10.npz
eraser0,eraser0_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive0.pcd,0,16384,0.003973,0.003973,0.000747,0.001271,0.003973,0,0.0,,0.000747,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive0.npz
eraser0,eraser0_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive13.pcd,0,16384,0.003682,0.003682,0.000472,0.001106,0.003682,0,0.0,,0.000472,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive13.npz
eraser0,eraser0_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_concavity0.pcd,1,16384,0.05926,0.05926,0.001242,0.001846,0.05926,515,0.031433,0.021865,0.000573,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_concavity0.npz
eraser0,eraser0_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/eraser0/test/eraser0_positive2.pcd,0,16384,0.003137,0.003137,0.000468,0.001143,0.003137,0,0.0,,0.000468,experiments/P5_pasdf_scores/full_40cls/eraser0/points/eraser0_positive2.npz
headset0,headset0_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge1.pcd,1,16384,0.022303,0.022303,0.000485,0.000855,0.022303,691,0.042175,0.006261,0.00023,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge1.npz
headset0,headset0_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge3.pcd,1,16384,0.03522,0.03522,0.001099,0.003028,0.03522,1237,0.0755,0.011552,0.000245,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge3.npz
headset0,headset0_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_concavity1.pcd,1,16384,0.025715,0.025715,0.00076,0.002282,0.025715,1639,0.100037,0.00467,0.000326,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_concavity1.npz
headset0,headset0_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge4.pcd,1,16384,0.026795,0.026795,0.000624,0.001966,0.026795,817,0.049866,0.006721,0.000304,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge4.npz
headset0,headset0_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_concavity5.pcd,1,16384,0.031873,0.031873,0.000966,0.004549,0.031873,1431,0.087341,0.008064,0.000286,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_concavity5.npz
headset0,headset0_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive5.pcd,0,16384,0.002153,0.002153,0.000208,0.000586,0.002153,0,0.0,,0.000208,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive5.npz
headset0,headset0_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive12.pcd,0,16384,0.005866,0.005866,0.000254,0.000729,0.005866,0,0.0,,0.000254,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive12.npz
headset0,headset0_positive11,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive11.pcd,0,16384,0.005574,0.005574,0.000176,0.000504,0.005574,0,0.0,,0.000176,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive11.npz
headset0,headset0_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge2.pcd,1,16384,0.066748,0.066748,0.001289,0.000886,0.066748,675,0.041199,0.028548,0.000118,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge2.npz
headset0,headset0_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive8.pcd,0,16384,0.002445,0.002445,0.000282,0.00077,0.002445,0,0.0,,0.000282,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive8.npz
headset0,headset0_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive10.pcd,0,16384,0.006028,0.006028,0.000281,0.000772,0.006028,0,0.0,,0.000281,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive10.npz
headset0,headset0_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive14.pcd,0,16384,0.001799,0.001799,0.000104,0.000331,0.001799,0,0.0,,0.000104,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive14.npz
headset0,headset0_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_concavity0.pcd,1,16384,0.024155,0.024155,0.000401,0.000852,0.024155,365,0.022278,0.005653,0.000282,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_concavity0.npz
headset0,headset0_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_concavity6.pcd,1,16384,0.023557,0.023557,0.000398,0.000717,0.023557,765,0.046692,0.004547,0.000194,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_concavity6.npz
headset0,headset0_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge6.pcd,1,16384,0.018903,0.018903,0.000785,0.00217,0.018903,1368,0.083496,0.005611,0.000345,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge6.npz
headset0,headset0_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_concavity4.pcd,1,16384,0.033392,0.033392,0.000608,0.000738,0.033392,640,0.039062,0.010922,0.000189,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_concavity4.npz
headset0,headset0_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive3.pcd,0,16384,0.004971,0.004971,0.000182,0.000528,0.004971,0,0.0,,0.000182,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive3.npz
headset0,headset0_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_concavity3.pcd,1,16384,0.055673,0.055673,0.001609,0.008599,0.055673,1307,0.079773,0.016585,0.00031,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_concavity3.npz
headset0,headset0_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge5.pcd,1,16384,0.01751,0.01751,0.000406,0.001058,0.01751,422,0.025757,0.002998,0.000338,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge5.npz
headset0,headset0_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_bulge0.pcd,1,16384,0.041628,0.041628,0.000867,0.001208,0.041628,476,0.029053,0.015664,0.000425,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_bulge0.npz
headset0,headset0_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive2.pcd,0,16384,0.004841,0.004841,0.000103,0.000329,0.004841,0,0.0,,0.000103,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive2.npz
headset0,headset0_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive1.pcd,0,16384,0.006087,0.006087,0.000193,0.000545,0.006087,0,0.0,,0.000193,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive1.npz
headset0,headset0_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive6.pcd,0,16384,0.002283,0.002283,0.000279,0.000794,0.002283,0,0.0,,0.000279,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive6.npz
headset0,headset0_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive4.pcd,0,16384,0.002348,0.002348,0.00015,0.000469,0.002348,0,0.0,,0.00015,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive4.npz
headset0,headset0_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive13.pcd,0,16384,0.002052,0.002052,0.000181,0.000533,0.002052,0,0.0,,0.000181,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive13.npz
headset0,headset0_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/headset0/test/headset0_positive7.pcd,0,16384,0.002695,0.002695,0.000279,0.000799,0.002695,0,0.0,,0.000279,experiments/P5_pasdf_scores/full_40cls/headset0/points/headset0_positive7.npz
